id_cli,nomb_cli,apell_cli,tip_doc,num_doc,fec_nac,fec_alta,cod_segmento,score_buro,ciudad_res,depto_res,estado_cli,canal_adquis
CLI_009223,Karen,Buitrago,CE,915835036,1982-05-23,2025-12-02 12:47:51,BAS,743.0,Bogotá,Cundinamarca,Activo,Campaña
CLI_009224,John,de Jesús,CC,72651663,1991-06-18,2026-05-20 04:09:37,PRM,497.0,Santiago,Metropolitana,Activo,App
CLI_009225,Mario,Arévalo,CC,32510642,2005-09-05,2025-06-14 02:19:20,BAS,500.0,Bogotá,Cundinamarca,Inactivo,Referido
CLI_009226,Edilberto,Zapata,CC,932737095,1955-07-22,2025-08-30 21:15:51,STD,668.0,Buenos Aires,CABA,Activo,Campaña
CLI_009227,Alfonso,Rivero,DNI,925180495,1986-05-20,2025-12-26 07:15:34,STD,,Santiago,Metropolitana,Activo,Campaña
CLI_009228,Manuel,Hernández,CE,273467333,1998-09-30,2026-01-21 22:25:42,BAS,,Buenos Aires,CABA,Activo,Referido
CLI_009229,Ramiro,García,DNI,116790281,1969-10-25,2025-06-24 14:25:07,BAS,473.0,Lima,Lima,Inactivo,Web
CLI_009230,Hernán,Ramos,CE,810253409,1987-04-16,2026-03-24 05:00:27,STD,651.0,Lima,Lima,Activo,Web
CLI_009231,Abraham,Giraldo,CE,112836699,1968-03-06,2025-11-08 19:20:40,STD,644.0,Buenos Aires,CABA,Activo,App
CLI_009232,Jos,Rojas,CC,212520194,2001-03-10,2026-03-05 12:20:57,BAS,715.0,Buenos Aires,CABA,Activo,Referido
CLI_009233,Fernanda,Cortés,CC,626144255,1977-02-07,2025-07-01 20:26:58,STD,656.0,Lima,Lima,Activo,Web
CLI_009234,Carolina,Martínez,CC,214239217,1994-08-26,2025-11-27 11:33:26,BAS,636.0,Santiago,Metropolitana,Activo,Campaña
CLI_009235,María Eugenia,Chapa,CC,72753615,1968-01-21,2025-07-16 14:02:44,BAS,767.0,Santiago,Metropolitana,Activo,Web
CLI_009236,Francisca,Muñoz,DNI,487687186,2000-02-13,2026-04-16 05:43:49,BAS,518.0,Santiago,Metropolitana,Inactivo,Campaña
CLI_009237,Felix,Zarate,DNI,770593673,1971-07-03,2026-02-11 17:05:29,STD,703.0,Santiago,Metropolitana,Activo,Web
CLI_009238,Patricia,Vélez,DNI,71754773,1993-04-27,2026-01-08 23:54:58,PRM,482.0,Bogotá,Cundinamarca,Activo,Campaña
CLI_009239,Sandra,Casárez,CE,62230250,1962-09-21,2025-07-25 16:06:22,STD,566.0,Buenos Aires,CABA,Activo,App
CLI_009240,Fernanda,Narváez,DNI,365597705,1966-06-11,2026-04-29 12:16:05,BAS,528.0,Ciudad de México,CDMX,Bloqueado,Referido
CLI_009241,Roberto,Hernández,CC,368929175,1984-04-15,2025-11-06 13:39:57,PRM,728.0,Santiago,Metropolitana,Activo,Campaña
CLI_009242,Jhon,Tafoya,CE,805602654,1988-11-28,2025-12-18 17:51:37,BAS,643.0,Ciudad de México,CDMX,Activo,Campaña
CLI_009243,José,Arias,CE,37440342,2001-04-18,2025-08-16 17:51:24,BAS,648.0,Buenos Aires,CABA,Activo,App
CLI_009244,Rosa,Mendoza,CC,450567916,1959-06-10,2026-01-12 20:00:35,PRM,,Lima,Lima,Activo,App
CLI_009245,Jhon,Álvarez,CC,545137469,1977-07-16,2025-12-10 13:21:13,STD,620.0,Ciudad de México,CDMX,Activo,Web
CLI_009246,Adela,Briseño,CE,977044793,1984-02-20,2025-06-13 11:51:09,BAS,573.0,Bogotá,Cundinamarca,Activo,App
CLI_009247,Carmen,Luna,CE,143483194,1958-11-30,2025-07-16 00:12:30,STD,688.0,Ciudad de México,CDMX,Activo,Campaña
CLI_009248,Eduardo,Bustamante,DNI,410198161,1985-10-15,2025-09-18 14:28:33,STD,550.0,Lima,Lima,Activo,Web
CLI_009249,Carolina,Laureano,DNI,325414212,1972-10-09,2025-08-19 06:52:52,STD,782.0,Santiago,Metropolitana,Activo,App
CLI_009250,Rosa,Garibay,CE,65595827,1954-10-24,2026-04-29 01:41:29,BAS,482.0,Santiago,Metropolitana,Activo,Referido
CLI_009251,Verónica,Casárez,CC,529916619,1976-11-24,2026-03-14 02:47:56,BAS,569.0,Bogotá,Cundinamarca,Activo,Web
CLI_009252,Juan,Amaya,CC,163630201,1965-02-13,2025-11-17 09:35:15,BAS,817.0,Bogotá,Cundinamarca,Activo,App
CLI_009253,Ángel,Quintero,CE,929296186,1972-03-03,2026-05-20 12:57:49,BAS,606.0,Ciudad de México,CDMX,Activo,Campaña
CLI_009254,Alejandra,Barreto,DNI,880406040,1962-04-04,2026-02-22 03:00:17,BAS,518.0,Lima,Lima,Activo,App
CLI_009255,Anel,Ruiz,DNI,853152356,1988-02-18,2026-03-11 12:12:53,ELT,671.0,Santiago,Metropolitana,Activo,App
CLI_009256,Alonso,Arroyo,CE,272735331,1979-12-17,2026-04-10 09:41:12,BAS,,Buenos Aires,CABA,Inactivo,Campaña
CLI_009257,Esteban,Montaño,CE,642906643,2004-01-01,2026-04-08 17:47:52,STD,566.0,Buenos Aires,CABA,Activo,Web
CLI_009258,Timoteo,Salazar,CC,18577542,1963-02-16,2025-07-17 09:17:50,PRM,540.0,Bogotá,Cundinamarca,Bloqueado,App
CLI_009259,Gabriel,Henao,CC,254931712,2008-05-22,2026-04-10 04:58:38,BAS,850.0,Ciudad de México,CDMX,Activo,App
CLI_009260,Lucas,Peña,CE,782230103,2005-03-13,2026-01-16 12:42:52,BAS,624.0,Santiago,Metropolitana,Bloqueado,Referido
CLI_009261,Ilse,García,DNI,850273254,1977-02-05,2025-12-14 22:30:14,STD,457.0,Bogotá,Cundinamarca,Activo,Web
CLI_009262,Juliana,Armas,CC,461996099,2005-05-21,2026-04-09 00:48:58,BAS,799.0,Santiago,Metropolitana,Activo,App
CLI_009263,Ramiro,Rosero,DNI,69402342,2004-05-29,2025-07-22 08:42:03,PRM,711.0,Lima,Lima,Activo,Referido
CLI_009264,José Emilio,Barela,DNI,523960343,2001-10-13,2026-01-09 19:09:09,PRM,573.0,Bogotá,Cundinamarca,Activo,Campaña
CLI_009265,Hernán,Rentería,CC,299606887,1954-08-04,2025-09-12 07:39:55,PRM,556.0,Buenos Aires,CABA,Activo,Web
CLI_009266,José,Moya,DNI,369581879,1992-09-18,2025-09-15 15:18:23,STD,717.0,Buenos Aires,CABA,Activo,App
CLI_009267,Rosa,Martínez,CC,534536027,1960-03-15,2025-06-22 22:18:07,BAS,625.0,Santiago,Metropolitana,Activo,Web
CLI_009268,Antonio,Guerrero,CC,899208331,1995-07-19,2025-09-30 17:32:25,STD,457.0,Bogotá,Cundinamarca,Activo,Campaña
CLI_009269,Isabela,Palomino,CC,20243958,1970-05-01,2026-03-23 10:33:11,BAS,828.0,Ciudad de México,CDMX,Activo,Campaña
CLI_009270,Salma,Blanco,CE,13587822,1993-01-07,2025-10-06 17:54:29,BAS,606.0,Ciudad de México,CDMX,Activo,Campaña
CLI_009271,César,Delgadillo,DNI,664131807,1984-03-05,2026-04-12 12:31:33,BAS,799.0,Ciudad de México,CDMX,Activo,Referido
CLI_009272,Mario,Castro,CC,665854346,1991-05-21,2026-01-09 04:18:08,STD,777.0,Santiago,Metropolitana,Activo,Campaña
CLI_009273,Antonio,Casárez,CC,113785057,2005-07-12,2025-12-02 04:23:11,BAS,549.0,Santiago,Metropolitana,Activo,Campaña
CLI_009274,Eloy,Palacios,CC,995882593,1964-05-06,2025-07-22 02:54:33,BAS,753.0,Ciudad de México,CDMX,Activo,Campaña
CLI_009275,Edward,Bonilla,CE,370352558,1969-04-01,2025-07-12 06:02:01,BAS,584.0,Ciudad de México,CDMX,Activo,App
CLI_009276,Ana Luisa,Villa,CE,449376154,1958-05-28,2026-02-24 16:25:24,BAS,,Buenos Aires,CABA,Activo,Campaña
CLI_009277,Angélica,Castellanos,DNI,278633065,1962-07-28,2025-10-17 18:38:55,BAS,607.0,Lima,Lima,Activo,App
CLI_009278,Raúl,Lozano,CE,636098790,2000-12-20,2026-02-06 07:30:57,PRM,689.0,Santiago,Metropolitana,Activo,Referido
CLI_009279,Karen,Morales,CC,894130794,1970-09-16,2025-10-20 00:32:17,BAS,603.0,Bogotá,Cundinamarca,Activo,Campaña
CLI_009280,Estela,Córdova,CC,355210997,1956-10-03,2025-11-16 00:00:08,BAS,619.0,Lima,Lima,Activo,Web
CLI_009281,María,Ramírez,DNI,676928903,1967-05-17,2025-07-18 01:44:05,BAS,764.0,Bogotá,Cundinamarca,Activo,Campaña
CLI_009282,Jacobo,Aguirre,DNI,961717155,1964-02-08,2025-12-22 01:44:54,BAS,660.0,Buenos Aires,CABA,Activo,Web
CLI_009283,Johana,González,DNI,199459249,2002-07-12,2026-01-10 23:46:44,BAS,565.0,Santiago,Metropolitana,Activo,App
CLI_009284,Liliana,Espinal,CC,402932906,1990-07-18,2026-03-27 01:58:11,BAS,720.0,Bogotá,Cundinamarca,Activo,Web
CLI_009285,Anderson,Lerma,DNI,318566084,1967-07-25,2025-08-13 08:46:25,STD,669.0,Buenos Aires,CABA,Activo,Web
CLI_009286,Agustín,Cabrera,CE,526785340,1995-08-02,2025-12-10 01:48:42,BAS,397.0,Santiago,Metropolitana,Activo,Web
CLI_009287,Enrique,Valencia,DNI,984804745,1992-09-22,2025-09-21 13:54:02,BAS,692.0,Bogotá,Cundinamarca,Activo,Referido
CLI_009288,Cynthia,Pinzón,DNI,281704463,1953-07-24,2026-01-06 16:06:12,BAS,689.0,Santiago,Metropolitana,Bloqueado,Campaña
CLI_009289,Beatriz,Piña,DNI,109611107,1990-03-16,2025-06-17 11:55:51,BAS,652.0,Ciudad de México,CDMX,Activo,App
CLI_009290,Israel,Rangel,CE,301722256,2001-02-15,2025-10-28 14:28:05,BAS,739.0,Buenos Aires,CABA,Activo,Web
CLI_009291,Johana,Romero,CE,539386679,1993-12-27,2026-01-13 05:54:00,BAS,582.0,Ciudad de México,CDMX,Activo,Web
CLI_009292,Leticia,Reyes,CE,786776504,1991-09-23,2026-01-14 03:53:33,STD,683.0,Lima,Lima,Bloqueado,Campaña
CLI_009293,Porfirio,Alejandro,CE,259057035,1954-03-18,2025-07-15 19:28:23,ELT,493.0,Bogotá,Cundinamarca,Activo,App
CLI_009294,Elizabeth,López,CC,299868553,1962-07-09,2025-12-26 11:05:50,BAS,,Buenos Aires,CABA,Activo,Campaña
CLI_009295,Germán,Bolívar,CE,222639483,1960-02-10,2026-02-03 23:48:30,BAS,845.0,Santiago,Metropolitana,Activo,Web
CLI_009296,Jader,Rojas,DNI,375662856,1997-06-22,2026-01-11 07:00:26,STD,550.0,Santiago,Metropolitana,Activo,Referido
CLI_009297,Carmen,Rengifo,DNI,206922843,1983-03-22,2025-07-16 11:36:06,BAS,574.0,Lima,Lima,Activo,App
CLI_009298,Daniel,Mercado,CC,913054049,1980-08-04,2025-06-26 22:03:30,BAS,578.0,Buenos Aires,CABA,Activo,Campaña
CLI_009299,Dulce,Betancur,CC,816530500,1969-12-11,2025-06-18 17:34:49,BAS,662.0,Santiago,Metropolitana,Activo,Referido
CLI_009300,Elisa,Sisneros,CC,826663805,1988-03-07,2025-12-08 10:57:15,STD,543.0,Bogotá,Cundinamarca,Activo,App
CLI_009301,Estefanía,Murcia,CC,613512935,1978-12-19,2026-05-28 06:55:38,BAS,692.0,Ciudad de México,CDMX,Activo,Web
CLI_009302,Fabio,Padilla,CE,59412104,1981-01-13,2025-10-31 17:50:47,BAS,734.0,Ciudad de México,CDMX,Activo,Referido
CLI_009303,Socorro,Armenta,CE,382819864,1959-11-08,2026-01-25 18:28:29,ELT,,Bogotá,Cundinamarca,Activo,App
CLI_009304,Tania,Gallegos,CE,403097412,1992-12-27,2026-02-27 05:04:21,BAS,473.0,Bogotá,Cundinamarca,Activo,Web
CLI_009305,Elena,Trejo,CE,110523068,1958-02-15,2025-10-05 10:29:06,BAS,749.0,Bogotá,Cundinamarca,Activo,Campaña
CLI_009306,Alicia,Muñoz,CC,217837802,1987-07-29,2025-06-10 06:45:40,PRM,743.0,Lima,Lima,Activo,Web
CLI_009307,Beatriz,Vergara,CC,648021580,1996-06-18,2026-02-13 01:10:49,BAS,733.0,Buenos Aires,CABA,Activo,Web
CLI_009308,Karina,Guerrero,DNI,604143926,1964-05-01,2025-12-13 00:59:39,PRM,687.0,Bogotá,Cundinamarca,Activo,App
CLI_009309,Lorenzo,Palacios,CC,819338569,1987-07-15,2025-06-22 11:54:57,BAS,672.0,Lima,Lima,Activo,Referido
CLI_009310,Andrés,Melo,DNI,532216229,1986-03-03,2025-08-22 07:43:00,BAS,753.0,Ciudad de México,CDMX,Inactivo,Web
CLI_009311,Elizabeth,Bonilla,DNI,309833095,1999-02-13,2025-10-03 01:35:01,BAS,842.0,Ciudad de México,CDMX,Activo,Campaña
CLI_009312,Katherin,Salazar,CE,317691227,1990-10-21,2025-08-06 21:21:26,PRM,554.0,Ciudad de México,CDMX,Activo,Web
CLI_009313,Patricia,Bueno,DNI,263463841,1984-02-24,2026-02-05 04:49:23,BAS,757.0,Lima,Lima,Activo,Web
CLI_009314,Pilar,Luna,CE,413159014,1956-09-23,2025-08-09 23:48:42,BAS,641.0,Santiago,Metropolitana,Activo,Referido
CLI_009315,Salvador,Calderón,DNI,983991846,1996-05-30,2025-12-22 22:14:38,BAS,637.0,Lima,Lima,Activo,App
CLI_009316,Juan,Lucero,DNI,99902743,1965-06-23,2026-01-29 00:17:27,STD,496.0,Buenos Aires,CABA,Activo,App
CLI_009317,Javier,Soto,CE,795515372,1976-11-19,2026-03-06 23:18:22,PRM,621.0,Ciudad de México,CDMX,Activo,Referido
CLI_009318,Brayan,Arias,DNI,479573358,1954-07-08,2025-07-13 12:01:05,ELT,550.0,Ciudad de México,CDMX,Activo,Campaña
CLI_009319,Sonia,Pineda,DNI,555763118,2007-09-11,2025-10-22 21:19:46,BAS,603.0,Buenos Aires,CABA,Activo,Web
CLI_009320,Jeisson,Reynoso,DNI,597578183,1990-02-09,2026-01-15 14:51:45,BAS,540.0,Lima,Lima,Activo,Web
CLI_009321,Diana,Hurtado,CE,582952229,1997-01-07,2026-01-24 06:59:40,BAS,605.0,Santiago,Metropolitana,Activo,Referido
CLI_009322,Estela,Soto,CE,315064119,1974-05-22,2025-10-12 10:49:32,BAS,609.0,Buenos Aires,CABA,Activo,Campaña
CLI_009323,Sandra,Correa,CE,613608403,1974-11-23,2026-05-24 20:13:01,BAS,659.0,Ciudad de México,CDMX,Activo,Web
CLI_009324,Yurany,Monroy,CC,530963853,1999-06-25,2026-04-08 02:11:12,STD,488.0,Ciudad de México,CDMX,Activo,Campaña
CLI_009325,Enrique,García,CE,591295458,1976-05-16,2026-02-03 17:45:00,BAS,505.0,Ciudad de México,CDMX,Activo,Web
CLI_009326,Estela,Muñoz,CE,241481261,1983-03-02,2026-05-16 23:12:12,BAS,686.0,Santiago,Metropolitana,Activo,Campaña
CLI_009327,Carlos,Saucedo,DNI,807176966,1972-07-27,2025-09-06 23:20:06,STD,570.0,Santiago,Metropolitana,Activo,Referido
CLI_009328,Sessa,Llamas,CE,124969548,1971-12-22,2026-04-22 22:30:23,STD,757.0,Lima,Lima,Activo,Referido
CLI_009329,Ivonne,Arreola,CC,985243074,2004-02-11,2026-01-28 14:11:43,BAS,672.0,Buenos Aires,CABA,Activo,Web
CLI_009330,Julio César,Cardona,CE,28375212,1955-04-18,2025-10-21 03:52:39,BAS,710.0,Lima,Lima,Activo,Referido
CLI_009331,Jaime,Silva,DNI,794203987,2001-10-18,2025-07-14 23:30:22,BAS,791.0,Bogotá,Cundinamarca,Activo,App
CLI_009332,Alejandra,Reyna,DNI,159111404,1998-10-11,2026-05-14 17:19:34,BAS,619.0,Ciudad de México,CDMX,Activo,Web
CLI_009333,Karina,Vargas,CC,889437804,1981-04-09,2025-07-22 09:06:15,STD,,Santiago,Metropolitana,Activo,Web
CLI_009334,Laura,Valderrama,CE,588688761,1988-11-19,2026-01-31 22:52:09,BAS,737.0,Bogotá,Cundinamarca,Inactivo,Campaña
CLI_009335,Eduardo,Montalvo,CC,680706673,1979-09-03,2025-11-11 13:52:20,STD,700.0,Santiago,Metropolitana,Activo,Referido
CLI_009336,Alba,Montoya,CC,648812548,1992-03-08,2025-12-29 05:51:21,STD,631.0,Santiago,Metropolitana,Activo,Campaña
CLI_009337,Rodolfo,Becerra,CC,628654624,1954-11-25,2025-09-30 10:59:22,BAS,789.0,Buenos Aires,CABA,Activo,Referido
CLI_009338,Carlos,Gutiérrez,CC,29331526,1988-07-03,2026-01-09 23:30:07,BAS,628.0,Bogotá,Cundinamarca,Inactivo,Referido
CLI_009339,Claudia,Álvarez,CC,353416504,1955-01-20,2026-01-12 23:15:52,BAS,653.0,Buenos Aires,CABA,Activo,Web
CLI_009340,Daniela,Melo,CC,673241333,1971-03-06,2026-05-29 14:16:07,STD,652.0,Ciudad de México,CDMX,Activo,Campaña
CLI_009341,Rafaél,Arroyo,CC,758199307,1988-02-08,2025-08-14 05:20:43,PRM,556.0,Ciudad de México,CDMX,Activo,App
CLI_009342,Inés,Valadez,CC,226425044,1970-06-20,2026-04-26 03:23:23,BAS,657.0,Lima,Lima,Activo,Campaña
CLI_009343,Jorge,Herrera,CC,896448421,1952-07-26,2026-05-21 18:51:44,BAS,789.0,Buenos Aires,CABA,Activo,Campaña
CLI_009344,Cornelio,Muñoz,CC,373949866,1952-07-15,2025-09-29 01:04:45,BAS,694.0,Bogotá,Cundinamarca,Activo,Referido
CLI_009345,Iván,Camarillo,CE,865758345,2002-09-07,2026-04-18 21:53:51,BAS,653.0,Lima,Lima,Activo,Web
CLI_009346,Abril,Mendoza,DNI,517237045,1953-06-21,2026-01-28 11:52:05,STD,633.0,Lima,Lima,Activo,App
CLI_009347,Ricardo,Luna,CE,498899822,1965-12-30,2025-06-21 02:38:11,BAS,683.0,Bogotá,Cundinamarca,Activo,Campaña
CLI_009348,Inés,Sandoval,DNI,839183308,1985-02-23,2025-06-16 13:27:07,PRM,724.0,Buenos Aires,CABA,Activo,Web
CLI_009349,Estela,Jaramillo,DNI,297108474,1966-02-17,2026-05-21 10:43:52,STD,710.0,Ciudad de México,CDMX,Activo,App
CLI_009350,Fanny,Terrazas,DNI,702947632,1997-04-21,2025-10-20 19:16:50,STD,616.0,Buenos Aires,CABA,Activo,Web
CLI_009351,Ana,Blanco,DNI,302478946,1966-10-23,2026-01-29 00:14:53,BAS,682.0,Lima,Lima,Activo,Web
CLI_009352,María,Sanabria,CE,45708936,1964-03-20,2025-09-01 12:04:59,STD,697.0,Bogotá,Cundinamarca,Activo,Campaña
CLI_009353,Marisol,Gastélum,DNI,687701414,1991-05-16,2025-07-28 14:04:38,PRM,549.0,Buenos Aires,CABA,Activo,Web
CLI_009354,Alejandro,Olivárez,CC,114551189,1958-06-30,2025-06-27 15:08:04,PRM,666.0,Bogotá,Cundinamarca,Activo,App
CLI_009355,Luz,Correa,DNI,653717088,1956-11-07,2026-05-22 06:21:44,BAS,433.0,Bogotá,Cundinamarca,Activo,Campaña
CLI_009356,Nelsy,Alarcón,DNI,46056748,1959-10-19,2026-02-18 15:33:06,STD,,Ciudad de México,CDMX,Activo,Campaña
CLI_009357,Rebeca,Muñoz,DNI,894789114,2006-04-30,2026-04-20 16:31:36,BAS,716.0,Santiago,Metropolitana,Inactivo,App
CLI_009358,José,Parra,CC,92379991,1965-11-25,2026-01-21 08:25:00,STD,724.0,Lima,Lima,Activo,Referido
CLI_009359,José,Cárdenas,CE,361146800,1957-07-08,2025-07-25 05:15:40,STD,610.0,Ciudad de México,CDMX,Activo,Campaña
CLI_009360,Ángela,Maldonado,DNI,201821253,1980-12-20,2025-07-01 20:52:11,STD,680.0,Santiago,Metropolitana,Activo,Campaña
CLI_009361,Sara,Arguello,CC,889894327,1994-11-11,2025-10-25 19:23:45,BAS,792.0,Ciudad de México,CDMX,Activo,Referido
CLI_009362,Sara,Castillo,CE,888195664,1987-08-16,2025-06-16 08:26:38,PRM,791.0,Lima,Lima,Activo,Web
CLI_009363,Patricia,Bustamante,DNI,633949231,1992-11-06,2025-07-03 07:12:29,PRM,647.0,Lima,Lima,Activo,Campaña
CLI_009364,Erick,Orozco,CE,97739918,1992-04-05,2025-06-04 12:39:59,BAS,663.0,Bogotá,Cundinamarca,Activo,Campaña
CLI_009365,Zeferino,Razo,CC,509449020,1976-06-26,2025-08-26 19:06:28,BAS,761.0,Santiago,Metropolitana,Activo,Referido
CLI_009366,Paula,Reyes,DNI,268765851,1977-07-10,2025-12-04 19:42:22,BAS,499.0,Lima,Lima,Activo,Campaña
CLI_009367,Concepción,Heredia,DNI,669936105,2005-11-14,2026-04-17 03:15:36,STD,,Ciudad de México,CDMX,Activo,Web
CLI_009368,Myriam,Giraldo,DNI,567909907,1970-01-06,2026-01-07 23:20:58,BAS,783.0,Santiago,Metropolitana,Bloqueado,Web
CLI_009369,Julio César,Urías,DNI,471036859,1993-11-15,2026-05-29 02:10:27,BAS,747.0,Lima,Lima,Activo,Web
CLI_009370,Victoria,del Valle,CC,164797920,1962-07-14,2026-02-10 23:41:22,BAS,686.0,Lima,Lima,Activo,App
CLI_009371,Willian,Calderón,CC,969992979,2000-05-12,2025-09-09 09:46:30,BAS,499.0,Ciudad de México,CDMX,Activo,Campaña
CLI_009372,Alta  Gracia,Franco,CE,462242808,1963-10-24,2026-04-01 12:18:22,BAS,645.0,Santiago,Metropolitana,Activo,App
CLI_009373,Modesto,Caballero,CC,531806056,1983-01-24,2026-02-01 13:20:17,BAS,591.0,Lima,Lima,Activo,App
CLI_009374,Ángel,Saldaña,DNI,586101937,1963-11-11,2025-06-11 21:19:12,STD,683.0,Ciudad de México,CDMX,Inactivo,Web
CLI_009375,Juan,Duarte,CC,767037617,1991-07-03,2026-02-27 02:33:26,BAS,569.0,Bogotá,Cundinamarca,Activo,Referido
CLI_009376,Serafín,Alva,CC,832095503,1984-08-14,2025-10-30 09:02:46,PRM,547.0,Buenos Aires,CABA,Activo,Campaña
CLI_009377,María,Ruiz,CE,323492622,1964-01-06,2026-02-14 05:17:13,STD,443.0,Buenos Aires,CABA,Activo,App
CLI_009378,Virginia,Martínez,DNI,776076989,2001-08-06,2025-11-20 23:28:58,STD,772.0,Santiago,Metropolitana,Activo,Referido
CLI_009379,Ariadna,Zayas,DNI,602374870,1991-05-13,2025-12-08 22:15:52,BAS,610.0,Santiago,Metropolitana,Activo,Campaña
CLI_009380,Lilia,Zambrano,DNI,179224437,1981-08-28,2025-10-25 19:41:03,PRM,665.0,Santiago,Metropolitana,Activo,App
CLI_009381,Magdalena,Brito,CE,913745899,1982-02-02,2025-08-11 01:30:47,PRM,649.0,Ciudad de México,CDMX,Activo,Campaña
CLI_009382,Esteban,Valenzuela,DNI,594949413,1982-04-02,2026-01-25 15:44:16,BAS,543.0,Lima,Lima,Activo,Referido
CLI_009383,César,Palacios,CE,881234721,1998-08-06,2025-11-29 16:19:52,BAS,524.0,Lima,Lima,Activo,Web
CLI_009384,Gloria,Sandoval,CE,721797616,1967-10-10,2025-06-16 20:37:21,BAS,,Ciudad de México,CDMX,Activo,Web
CLI_009385,Alexis,García,CC,261826860,1985-07-23,2026-03-11 07:32:38,BAS,577.0,Buenos Aires,CABA,Activo,Web
CLI_009386,Verónica,Alba,CE,812901061,1981-07-03,2026-05-07 16:01:47,BAS,686.0,Lima,Lima,Inactivo,Referido
CLI_009387,Alexander,Véliz,DNI,76338314,1990-12-27,2025-08-01 12:15:57,ELT,570.0,Santiago,Metropolitana,Activo,Campaña
CLI_009388,Andrea,Villamizar,CE,624541021,1959-12-10,2025-07-23 05:38:25,STD,824.0,Santiago,Metropolitana,Activo,App
CLI_009389,Trinidad,Arguello,CC,51347246,1991-10-28,2025-07-27 07:42:35,BAS,752.0,Bogotá,Cundinamarca,Activo,Campaña
CLI_009390,Rafaél,Aguilar,DNI,40006006,2003-01-04,2025-11-28 01:23:10,STD,730.0,Bogotá,Cundinamarca,Activo,App
CLI_009391,Claudia,Suárez,CC,274277507,1959-08-08,2026-04-23 06:43:07,STD,638.0,Ciudad de México,CDMX,Activo,Referido
CLI_009392,Aurora,Ortiz,CC,531335091,1980-07-06,2025-10-22 21:17:06,BAS,801.0,Santiago,Metropolitana,Activo,Campaña
CLI_009393,Homero,Vargas,CE,315912001,1979-12-10,2025-08-17 14:57:40,BAS,628.0,Buenos Aires,CABA,Activo,Campaña
CLI_009394,Isabel,López,CE,768101723,1964-10-24,2025-10-30 01:40:07,PRM,646.0,Santiago,Metropolitana,Activo,App
CLI_009395,Damaris,Gómez,CE,77436293,1979-06-28,2026-02-14 08:27:32,BAS,666.0,Santiago,Metropolitana,Activo,Campaña
CLI_009396,Ariadna,Zavala,CE,913281816,1984-04-11,2025-10-02 23:18:08,BAS,720.0,Lima,Lima,Activo,Web
CLI_009397,Rubén,Alarcón,CC,400113039,1972-02-15,2026-04-01 19:05:45,BAS,713.0,Lima,Lima,Activo,Campaña
CLI_009398,Ángel,Grijalva,CC,833766421,1987-08-12,2026-04-08 06:09:55,BAS,602.0,Santiago,Metropolitana,Activo,Referido
CLI_009399,Yolanda,Madera,CE,694081149,2002-08-21,2025-09-14 06:43:46,STD,596.0,Bogotá,Cundinamarca,Activo,Campaña
CLI_009400,Alberto,Ramírez,DNI,936005339,1970-08-13,2025-11-02 18:01:56,STD,713.0,Ciudad de México,CDMX,Activo,Referido
CLI_009401,Luisa,Castro,DNI,239958420,2003-08-10,2026-04-19 20:40:23,BAS,721.0,Ciudad de México,CDMX,Inactivo,Web
CLI_009402,William,Mesa,CC,148990681,2005-04-13,2025-06-03 05:12:12,STD,610.0,Santiago,Metropolitana,Activo,Campaña
CLI_009403,Alirio,Narváez,CC,976777177,1955-06-28,2025-06-13 10:49:18,BAS,491.0,Santiago,Metropolitana,Activo,App
CLI_009404,Hermelinda,Villa,DNI,484837492,1957-09-09,2025-09-02 23:00:43,BAS,629.0,Buenos Aires,CABA,Activo,App
CLI_009405,Ana Luisa,Mares,CC,57602077,1971-09-15,2025-09-13 07:09:00,BAS,712.0,Santiago,Metropolitana,Activo,Web
CLI_009406,Olivia,Montañez,CE,625985905,1953-02-22,2026-03-15 04:04:05,ELT,830.0,Buenos Aires,CABA,Inactivo,Referido
CLI_009407,Johanna,Roque,DNI,708862225,1962-09-10,2026-01-25 03:42:04,BAS,530.0,Bogotá,Cundinamarca,Activo,App
CLI_009408,Johan,Murcia,DNI,760287919,1982-10-04,2025-08-12 12:29:57,STD,607.0,Santiago,Metropolitana,Activo,Web
CLI_009409,Alberto,Ibarra,CE,488309819,2007-07-26,2025-07-25 03:17:34,PRM,611.0,Lima,Lima,Activo,App
CLI_009410,José Luis,Santillán,DNI,920882416,1966-05-01,2026-01-27 18:32:28,BAS,785.0,Lima,Lima,Activo,App
CLI_009411,Alexander,Roldán,CE,260116645,1987-09-23,2025-11-16 11:54:19,BAS,646.0,Ciudad de México,CDMX,Activo,App
CLI_009412,Amador,Acosta,CE,617469243,2003-06-15,2026-03-03 13:20:44,BAS,559.0,Bogotá,Cundinamarca,Activo,Web
CLI_009413,Luis,Quintero,CE,862371645,2002-01-09,2025-09-05 11:25:15,STD,705.0,Lima,Lima,Activo,Referido
CLI_009414,Daniel,Jiménez,DNI,825736337,1972-11-02,2026-02-14 15:00:20,BAS,609.0,Ciudad de México,CDMX,Activo,Referido
CLI_009415,Inés,del Río,CE,638223283,1963-10-20,2026-04-01 08:07:24,ELT,527.0,Santiago,Metropolitana,Activo,App
CLI_009416,César,Amaya,DNI,551532274,1953-11-16,2026-04-04 01:30:49,BAS,560.0,Ciudad de México,CDMX,Activo,App
